44015,BLAIN,-1.767390,47.463212
44058,FERCE,-1.386695,47.800078
44083,LA LIMOUZINIERE,-1.640728,46.987361
44110,NORT-SUR-ERDRE,-1.517319,47.447199
44128,PLESSE,-1.879583,47.547751
44163,SAINT-HERBLON,-1.109010,47.413531
44171,SAINT-LEGER-LES-VIGNES,-1.714486,47.143085
44184,SAINT-NAZAIRE,-2.253060,47.280300
44190,SAINT-SEBASTIEN-SUR-LOIRE,-1.498816,47.203162
44217,VIGNEUX-DE-BRETAGNE,-1.719379,47.320067
45146,LA FERTE-SAINT-AUBIN,1.9278044,47.712206
45182,LIGNY-LE-RIBAULT,1.7918402,47.683188
45285,SAINT-JEAN-DE-LA-RUELLE,1.8719444,47.912195
46040,CABRERETS,1.6204833,44.516755
46042,CAHORS,1.4412438,44.450729
46045,CAJARC,1.8402235,44.494580
46127,GOURDON,1.3777669,44.735130
